NODE_KEY                        ,PO_ID     ,PARTNER_GUID_NODE_KEY            ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          ,LIFECYCLE_STATUS,OVERALL_STATUS,
74867AD200E41EDBA5D8B0C9BA286052,300001107.00,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,8509.67,7150.98,1358.69,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA288052,300001108.00,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,6053.53,5087.00,966.53,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA28A052,300001109.00,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1113.84,936.00,177.84,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA28C052,300001110.00,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,660.40,554.95,105.45,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA28E052,300001111.00,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,4676.70,3930.00,746.70,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA290052,300001112.00,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,7771.81,6530.93,1240.88,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA292052,300001113.00,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,11816.17,9929.55,1886.62,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA294052,300001114.00,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,4523.19,3801.00,722.19,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA296052,300001115.00,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,9935.31,8349.00,1586.31,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA298052,300001116.00,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,3982.93,3347.00,635.93,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA29A052,300001117.00,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,3259.41,2739.00,520.41,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA29C052,300001118.00,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,4249.49,3571.00,678.49,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA29E052,300001119.00,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,7539.84,6336.00,1203.84,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2A0052,300001120.00,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,11506.11,9669.00,1837.11,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2A2052,300001121.00,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,3752.07,3153.00,599.07,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2A4052,300001122.00,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,549.78,462.00,87.78,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2A6052,300001123.00,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,2343.94,1969.70,374.24,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2A8052,300001124.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6298.57,5292.92,1005.65,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2AA052,300001125.00,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,3510.75,2950.20,560.55,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2AC052,300001126.00,74867AD200E41EDBA5D8B06885AD4052  ,EUR          ,11738.16,9864.00,1874.16,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2AE052,300001127.00,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,13258.98,11142.00,2116.98,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2B0052,300001128.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,16561.23,13917.00,2644.23,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2B2052,300001129.00,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,3422.44,2876.00,546.44,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2B4052,300001130.00,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,8745.31,7349.00,1396.31,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2B6052,300001131.00,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,5961.53,5009.69,951.84,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2B8052,300001132.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,31419.57,26403.00,5016.57,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2BA052,300001133.00,74867AD200E41EDBA5D8B06885AD4052  ,EUR          ,7450.59,6261.00,1189.59,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2BC052,300001134.00,74867AD200E41EDBA5D8B06885AD4052  ,EUR          ,3803.24,3196.00,607.24,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2BE052,300001135.00,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,7134.01,5994.96,1139.05,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2C0052,300001136.00,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,8212.15,6900.97,1311.18,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2C2052,300001137.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,3257.03,2737.00,520.03,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2C4052,300001138.00,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,2645.37,2223.00,422.37,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2C6052,300001139.00,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,7022.19,5901.00,1121.19,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2C8052,300001140.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,7650.51,6429.00,1221.51,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2CA052,300001141.00,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,3986.25,3349.79,636.46,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2CC052,300001142.00,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,3778.25,3175.00,603.25,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2CE052,300001143.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,9599.61,8066.90,1532.71,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2D0052,300001144.00,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,9859.15,8285.00,1574.15,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2D2052,300001145.00,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,7388.11,6208.50,1179.61,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2D4052,300001146.00,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,819.91,689.00,130.91,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2D6052,300001147.00,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,5922.63,4977.00,945.63,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2D8052,300001148.00,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,5696.53,4787.00,909.53,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2DA052,300001149.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,9157.05,7695.00,1462.05,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2DC052,300001150.00,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,4934.93,4147.00,787.93,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2DE052,300001151.00,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,4934.93,4147.00,787.93,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2E0052,300001152.00,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2234.12,1877.40,356.72,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2E2052,300001153.00,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,4928.98,4142.00,786.98,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2E4052,300001154.00,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,2646.53,2223.97,422.56,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2E6052,300001155.00,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,3527.05,2963.90,563.15,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2E8052,300001156.00,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,3546.16,2979.97,566.19,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2EA052,300001157.00,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,6539.05,5495.00,1044.05,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2EC052,300001158.00,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,3340.33,2807.00,533.33,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2EE052,300001159.00,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,3680.19,3092.60,587.59,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2F0052,300001160.00,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,8745.31,7349.00,1396.31,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2F2052,300001161.00,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,828.24,696.00,132.24,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2F4052,300001162.00,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,584.29,491.00,93.29,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2F6052,300001163.00,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,1765.88,1483.93,281.95,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2F8052,300001164.00,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,8246.32,6929.68,1316.64,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2FA052,300001165.00,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2992.86,2515.00,477.86,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2FC052,300001166.00,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,1520.46,1277.70,242.76,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA2FE052,300001167.00,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,808.84,679.70,129.14,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA300052,300001168.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,2203.88,1852.00,351.88,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA302052,300001169.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,7187.60,6040.00,1147.60,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA304052,300001170.00,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,3001.18,2522.00,479.18,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA306052,300001171.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,3090.42,2596.99,493.43,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA308052,300001172.00,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,3919.86,3294.00,625.86,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA30A052,300001173.00,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,1397.06,1174.00,223.06,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA30C052,300001174.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,20566.77,17283.00,3283.77,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA30E052,300001175.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,36505.63,30677.00,5828.63,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA310052,300001176.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,11252.64,9456.00,1796.64,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA312052,300001177.00,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,11666.69,9803.94,1862.75,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA314052,300001178.00,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,7936.89,6669.66,1267.23,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA316052,300001179.00,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,1651.72,1388.00,263.72,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA318052,300001180.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,13132.36,11035.60,2096.76,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA31A052,300001181.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,8171.61,6866.90,1304.71,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA31C052,300001182.00,74867AD200E41EDBA5D8B06885AC2052  ,EUR          ,8641.78,7262.00,1379.78,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA31E052,300001183.00,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,15404.55,12945.00,2459.55,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA320052,300001184.00,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,2767.94,2326.00,441.94,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA322052,300001185.00,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,8745.31,7349.00,1396.31,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA324052,300001186.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,5363.33,4507.00,856.33,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA326052,300001187.00,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,6375.94,5357.93,1018.01,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA328052,300001188.00,74867AD200E41EDBA5D8B06885AC2052  ,EUR          ,5413.31,4549.00,864.31,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA32A052,300001189.00,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,3283.21,2759.00,524.21,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA32C052,300001190.00,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,16463.09,13834.53,2628.56,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA32E052,300001191.00,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,4456.55,3745.00,711.55,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA330052,300001192.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,2069.17,1738.80,330.37,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA332052,300001193.00,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,2308.48,1939.90,368.58,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA334052,300001194.00,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,6262.97,5263.00,999.97,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA336052,300001195.00,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,3980.08,3344.60,635.48,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA338052,300001196.00,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,2457.23,2064.90,392.33,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA33A052,300001197.00,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,1535.10,1290.00,245.10,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA33C052,300001198.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,9599.61,8066.90,1532.71,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA33E052,300001199.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,22350.58,18782.00,3568.58,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA340052,300001200.00,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,53414.34,44886.00,8528.34,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA342052,300001201.00,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,12208.56,10259.30,1949.26,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA344052,300001202.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,10491.04,8816.00,1675.04,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA346052,300001203.00,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,470.00,394.96,75.04,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA348052,300001204.00,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,2755.56,2315.60,439.96,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA34A052,300001205.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,13132.36,11035.60,2096.76,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA34C052,300001206.00,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,2904.79,2441.00,463.79,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA34E052,300001207.00,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2354.54,1978.60,375.94,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA350052,300001208.00,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,4347.01,3652.95,694.06,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA352052,300001209.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,947.24,796.00,151.24,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA354052,300001210.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,27504.47,23113.00,4391.47,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA356052,300001211.00,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,252.28,212.00,40.28,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA358052,300001212.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,108157.91,90889.00,17268.91,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA35A052,300001213.00,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,19452.93,16347.00,3105.93,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA35C052,300001214.00,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,5822.67,4893.00,929.67,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA35E052,300001215.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,13876.59,11661.00,2215.59,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA360052,300001216.00,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,60698.33,51007.00,9691.33,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA362052,300001217.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,854.42,718.00,136.42,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA364052,300001218.00,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,3051.16,2564.00,487.16,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA366052,300001219.00,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,7360.39,6185.20,1175.19,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA368052,300001220.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,9292.66,7808.95,1483.71,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA36A052,300001221.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,5015.85,4215.00,800.85,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA36C052,300001222.00,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,3523.59,2961.00,562.59,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA36E052,300001223.00,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,9698.13,8149.69,1548.44,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA370052,300001224.00,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,6117.69,5140.92,976.77,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA372052,300001225.00,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,2277.66,1914.00,363.66,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA374052,300001226.00,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,20253.80,17020.00,3233.80,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA376052,300001227.00,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,7575.54,6366.00,1209.54,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA378052,300001228.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,4715.92,3962.96,752.96,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA37A052,300001229.00,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,7848.05,6595.00,1253.05,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA37C052,300001230.00,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,487.90,410.00,77.90,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA37E052,300001231.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,1351.84,1136.00,215.84,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA380052,300001232.00,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,8554.91,7189.00,1365.91,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA382052,300001233.00,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,5682.25,4775.00,907.25,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA384052,300001234.00,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,3769.92,3168.00,601.92,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA386052,300001235.00,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2589.45,2176.00,413.45,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA388052,300001236.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,54034.33,45407.00,8627.33,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA38A052,300001237.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,108157.91,90889.00,17268.91,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA38C052,300001238.00,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,6840.71,5748.50,1092.21,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA38E052,300001239.00,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,63073.57,53003.00,10070.57,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA390052,300001240.00,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,2248.99,1889.91,359.08,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA392052,300001241.00,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,3986.25,3349.79,636.46,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA394052,300001242.00,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,6700.89,5631.00,1069.89,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA396052,300001243.00,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,10073.19,8464.87,1608.32,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA398052,300001244.00,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,3283.13,2758.94,524.19,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA39A052,300001245.00,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,1710.03,1437.00,273.03,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA39C052,300001246.00,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,1864.71,1566.98,297.73,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA39E052,300001247.00,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,5601.33,4707.00,894.33,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3A0052,300001248.00,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,3944.81,3314.97,629.84,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3A2052,300001249.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,3233.23,2717.00,516.23,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3A4052,300001250.00,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,3913.91,3289.00,624.91,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3A6052,300001251.00,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,43534.96,36584.00,6950.96,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3A8052,300001252.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,18142.74,15246.00,2896.74,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3AA052,300001253.00,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,6251.07,5253.00,998.07,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3AC052,300001254.00,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,4467.94,3754.57,713.37,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3AE052,300001255.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6362.89,5346.96,1015.93,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3B0052,300001256.00,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,4348.26,3654.00,694.26,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3B2052,300001257.00,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,1857.50,1560.92,296.58,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3B4052,300001258.00,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,2791.74,2346.00,445.74,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3B6052,300001259.00,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,1427.76,1199.80,227.96,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3B8052,300001260.00,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,7261.38,6102.00,1159.38,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3BA052,300001261.00,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,475.52,399.60,75.92,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3BC052,300001262.00,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,15621.13,13127.00,2494.13,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3BE052,300001263.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6320.04,5310.95,1009.09,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3C0052,300001264.00,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,239.19,201.00,38.19,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3C2052,300001265.00,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,13075.83,10988.10,2087.73,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3C4052,300001266.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,1942.08,1632.00,310.08,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3C6052,300001267.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,117.80,98.99,18.81,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3C8052,300001268.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,19813.50,16650.00,3163.50,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3CA052,300001269.00,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,8448.47,7099.56,1348.91,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3CC052,300001270.00,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,3980.08,3344.60,635.48,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3CE052,300001271.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,7625.52,6408.00,1217.52,N               ,P             ,
74867AD200E41EDBA5D8B0C9BA3D0052,300001272.00,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,1535.10,1290.00,245.10,N               ,P             ,
